"Time"	csiR	csiD	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA
1950	0.1476153	0.5592279	0.4181686	0.3744514	0.4020434	0.2836973	0.4731456	0.7313185	0.4240607	0.1637258
2000	0.1708098	0.5988085	0.5609197	0.3889112	0.4119428	0.2716542	0.5305582	0.7232078	0.4382584	0.1179067
2050	0.1827325	0.5731757	0.4081080	0.3565601	0.3751424	0.2772341	0.5092641	0.7368591	0.4412634	0.1711870
2100	0.1451652	0.5527641	0.4853447	0.3314066	0.4177991	0.3493654	0.5161458	0.7062774	0.4719131	0.1430265
2150	0.2181547	0.4796374	0.3549939	0.4144765	0.4947597	0.3216396	0.5285456	0.7300676	0.5546609	0.1598662
2200	0.1228881	0.6093514	0.4425406	0.3360665	0.4263211	0.3206129	0.5337223	0.5942549	0.4585250	0.1177014
2250	0.2001445	0.5357637	0.4478649	0.3258448	0.2977844	0.2864961	0.4924052	0.8137860	0.5475119	0.1330770
2300	0.1321533	0.5676730	0.2738745	0.3426722	0.3916334	0.2611184	0.5771801	0.6828875	0.5687958	0.1342429
2350	0.1647230	0.5588934	0.5719313	0.3549768	0.3953551	0.2278318	0.5841206	0.6034005	0.5480164	0.1361442
2400	0.1809213	0.4836626	0.4775826	0.3929691	0.4000903	0.2130727	0.4854001	0.7798733	0.4305537	0.1448936
2450	0.1050523	0.5077328	0.4635160	0.4715307	0.4885113	0.2698023	0.4630560	0.6224654	0.4348850	0.1145289
2500	0.1172673	0.4987278	0.3554463	0.3388235	0.4275679	0.2382207	0.5057853	0.7868309	0.4201686	0.1286862
2550	0.1633332	0.5379158	0.4257410	0.4566215	0.4267144	0.2592908	0.5748944	0.7698115	0.4708846	0.1550074
2600	0.1469857	0.5759050	0.4621663	0.3991459	0.4038530	0.2694346	0.5678870	0.7398820	0.5384474	0.1476897
2650	0.1400045	0.6544464	0.4208262	0.3286234	0.4567695	0.2802007	0.5757457	0.6220937	0.5126357	0.1811565
2700	0.1813699	0.5325437	0.4275922	0.3761139	0.3617770	0.2300273	0.4994258	0.6989242	0.4816005	0.1387059
2750	0.1546121	0.5514839	0.4260031	0.3177710	0.4394981	0.2020946	0.4757573	0.6251939	0.4552850	0.1036563
2800	0.1454419	0.5289253	0.4113025	0.3303856	0.4348962	0.2301893	0.5487526	0.6484091	0.4704594	0.1171807
2850	0.1666151	0.5319495	0.4203184	0.3961173	0.4146230	0.3450284	0.4640973	0.7570098	0.4594272	0.1089193
2900	0.2060674	0.6603721	0.4436250	0.3585691	0.4940301	0.2977141	0.5224847	0.7162010	0.4777781	0.1311910
2950	0.1250914	0.5901650	0.4612016	0.3161576	0.4144101	0.2994439	0.5835431	0.7675029	0.5551355	0.0875261
3000	0.2213667	0.5008927	0.3900490	0.3435350	0.4170908	0.2595780	0.5158335	0.6170281	0.4989298	0.1031300
3050	0.1645479	0.5230720	0.4262955	0.3807347	0.3900968	0.2191789	0.5026261	0.6317242	0.4771437	0.1257013
3100	0.1781307	0.4621261	0.4438353	0.3248445	0.4286715	0.2521898	0.5456030	0.6497547	0.5089226	0.1133010
3150	0.1784617	0.5641313	0.3135755	0.3034214	0.4622700	0.2754638	0.4560781	0.7434901	0.5181938	0.1283789
3200	0.1484077	0.5445241	0.4671361	0.3247530	0.4809459	0.3724976	0.4645543	0.7775571	0.4608865	0.1210046
3250	0.1405096	0.5397046	0.3510648	0.3602764	0.4625740	0.2645439	0.4146224	0.6531859	0.5306054	0.1015979
3300	0.1745510	0.5743041	0.3897896	0.2758296	0.3720058	0.3106324	0.5697981	0.7594116	0.3668430	0.1202720
3350	0.1259737	0.6904590	0.4169873	0.3273296	0.4379916	0.3548856	0.5224592	0.6505675	0.4515571	0.1444728
3400	0.1263832	0.5626327	0.3812586	0.2969610	0.3952890	0.2233369	0.5683456	0.6651523	0.5706035	0.1127648
3450	0.1998381	0.6748599	0.4251329	0.2948338	0.3971030	0.3301383	0.4097409	0.6933897	0.5248438	0.1362492
3500	0.1862070	0.7142671	0.3913746	0.3794200	0.3886443	0.2723218	0.4071509	0.6326598	0.4424687	0.1537079
3550	0.2008832	0.5881857	0.2705190	0.3496704	0.3807800	0.2593799	0.4948622	0.7505959	0.5447281	0.1376781
3600	0.1612465	0.5037025	0.3071928	0.3216403	0.3648094	0.2679937	0.5119800	0.6556017	0.4706779	0.0900872
3650	0.1797705	0.5314185	0.3127706	0.2900244	0.4149090	0.3104958	0.5492638	0.6988635	0.3926678	0.1408396
3700	0.1703423	0.4826426	0.4330874	0.3822355	0.4274146	0.2856510	0.3628328	0.7689583	0.4983750	0.1141231
3750	0.1641021	0.5384232	0.3667165	0.3179455	0.5006942	0.2412085	0.4954497	0.7183792	0.4504676	0.0995122
3800	0.1541695	0.6555457	0.3443400	0.4170876	0.4323912	0.3064602	0.5443271	0.6456261	0.3188861	0.1086785
3850	0.1360034	0.4562141	0.3847604	0.3958213	0.4449734	0.3280135	0.6031685	0.7884421	0.3999669	0.2154680
3900	0.1289513	0.4476611	0.4019280	0.3737551	0.4772845	0.2576784	0.5021917	0.7012685	0.5129522	0.1068522
3950	0.1298673	0.5353583	0.4605683	0.3711777	0.5019750	0.3218332	0.4628269	0.6816617	0.5067150	0.0918394
4000	0.1753434	0.6055834	0.4029428	0.2961079	0.4646980	0.2817480	0.4803877	0.5966386	0.5411863	0.1153918
4050	0.1259375	0.4978458	0.3724074	0.2633292	0.3747657	0.2812882	0.4812480	0.7860868	0.4535158	0.0889106
4100	0.2375496	0.6203780	0.3633287	0.4294948	0.4931638	0.3007029	0.5358085	0.7031637	0.4468382	0.1658614
4150	0.1446919	0.5480362	0.4377998	0.3692858	0.4044156	0.2794738	0.6846770	0.8899263	0.3758991	0.1569028
4200	0.2435198	0.5878973	0.4013613	0.3177509	0.3851427	0.2217726	0.4856248	0.6270068	0.5164368	0.1086015
4250	0.1710516	0.6075797	0.3564892	0.3955556	0.4923382	0.3253535	0.4162867	0.5613949	0.4254680	0.2306805
4300	0.1177255	0.5614470	0.4101263	0.3742465	0.4127170	0.2649531	0.6316118	0.6610370	0.4925883	0.1434390
4350	0.1603673	0.5184896	0.4254328	0.2554379	0.4454957	0.2503868	0.5158308	0.7585984	0.4462577	0.1004881
4400	0.1545210	0.5283281	0.4581597	0.4151197	0.5065166	0.2349389	0.4154581	0.6653479	0.5670678	0.1323550
4450	0.1805479	0.4480277	0.3740029	0.4570719	0.4599522	0.3846486	0.5443910	0.7768396	0.4132414	0.1217447
4500	0.1860992	0.5245285	0.4063242	0.4058824	0.4640547	0.2655667	0.4827752	0.6245255	0.4837413	0.1457740
4550	0.1863980	0.5802411	0.2944227	0.3398316	0.4637779	0.2386482	0.5874226	0.7315438	0.4625856	0.1340469
4600	0.1270864	0.5371548	0.3941134	0.2803454	0.5030799	0.3249527	0.4162826	0.8089138	0.5033495	0.1565378
4650	0.1913522	0.4910799	0.3859722	0.3308296	0.4237427	0.2728176	0.5407643	0.8809784	0.4845849	0.1663268
4700	0.2061188	0.5512329	0.3353304	0.2887845	0.3652269	0.1988578	0.4094809	0.6359143	0.4827174	0.0920722
4750	0.1288167	0.5036550	0.3349395	0.2656100	0.3094827	0.2671677	0.4886676	0.7093340	0.4251275	0.1490075
4800	0.1094505	0.5887003	0.5043365	0.2546537	0.3344765	0.3025531	0.4180717	0.6925745	0.3602280	0.1345225
4850	0.1311674	0.5940130	0.4919594	0.4401657	0.5170752	0.3155867	0.5402216	0.6700756	0.3906256	0.1094988
4900	0.1569236	0.5754295	0.4491708	0.4888215	0.5030689	0.2881970	0.4991371	0.6454430	0.3682845	0.1045924
4950	0.2146068	0.5217780	0.4270471	0.3865891	0.4323220	0.2971653	0.5104553	0.6215946	0.4945191	0.1289272
5000	0.1832794	0.5424914	0.4173408	0.3744650	0.4559821	0.2986233	0.5019783	0.6472420	0.5337801	0.0895133
5050	0.6497297	0.2847041	0.4081792	0.3530672	0.4520851	0.1877905	0.7682362	0.1922347	0.5398021	0.7409675
5100	0.7321781	0.0799286	0.2364765	0.3499178	0.4088154	0.1876432	0.7345811	0.2624283	0.6069239	0.7284371
5150	0.7030713	0.0597841	0.1743234	0.3324736	0.4078617	0.2228776	0.6770513	0.2930348	0.6430271	0.7162424
5200	0.6920516	0.0510980	0.2214933	0.2170225	0.3220984	0.2182695	0.7371178	0.3376255	0.6449075	0.6977683
5250	0.7404816	0.0393772	0.1640904	0.2254253	0.2926979	0.2042579	0.7143282	0.2989340	0.7179197	0.7187973
5300	0.7646012	0.0479886	0.1501307	0.1084871	0.3222930	0.2319037	0.6222572	0.2500416	0.5589775	0.7943120
5350	0.6935828	0.0207239	0.1227829	0.0988704	0.3305289	0.2763580	0.5802867	0.2606599	0.7002508	0.6206194
5400	0.6049520	0.0453471	0.1327056	0.0706189	0.3517052	0.2504029	0.7242055	0.3156188	0.5527595	0.6930148
5450	0.9128237	0.0516311	0.1316395	0.0697434	0.2906431	0.1732760	0.7285859	0.3717592	0.6072231	0.7115324
5500	0.6345713	0.0153561	0.1203631	0.0800508	0.3183275	0.2524149	0.7387498	0.3165085	0.5945904	0.6184921
5550	0.6945382	0.0243561	0.2348046	0.0603246	0.3096948	0.1965687	0.7202315	0.2558684	0.6035564	0.6412001
5600	0.6504119	0.0558237	0.1868684	0.1019915	0.3245083	0.2762331	0.7150549	0.3401443	0.5751131	0.6128843
5650	0.8562586	0.0286367	0.1617071	0.0967099	0.4075341	0.1947156	0.6974526	0.2543167	0.5265443	0.6186708
5700	0.7470439	0.0401056	0.2036007	0.1210520	0.2580539	0.2745663	0.6170058	0.3409552	0.6045239	0.7255305
5750	0.7910811	0.0264428	0.1740808	0.0945237	0.3448671	0.3487964	0.7656424	0.2557293	0.6319558	0.6479529
5800	0.6865400	0.0374939	0.1411587	0.0486983	0.2572180	0.1542874	0.7318989	0.2710030	0.5746943	0.7666382
5850	0.6331546	0.0218212	0.1582013	0.1205779	0.2277017	0.2088371	0.7652401	0.2842945	0.7360993	0.6510188
5900	0.7796509	0.0229937	0.1294726	0.1035740	0.2727979	0.2559682	0.6163604	0.3561709	0.6724827	0.7669686
5950	0.7038566	0.0510067	0.1945648	0.1020725	0.3068773	0.1651747	0.7456277	0.2872708	0.6822693	0.6591185
6000	0.7050254	0.0398760	0.1334685	0.0962142	0.3035471	0.1543069	0.7444790	0.2872942	0.6919926	0.6615716
6050	0.7162991	0.0711566	0.2088418	0.0587273	0.2648449	0.2280996	0.7189134	0.3525698	0.7208035	0.7007794
6100	0.5870067	0.0503817	0.1553758	0.1684646	0.3084772	0.2386679	0.8077749	0.3494877	0.6268560	0.6724374
6150	0.6954557	0.0321335	0.2215356	0.0923443	0.4255758	0.2619307	0.6665428	0.3426769	0.6005502	0.7381497
6200	0.7207365	0.0366368	0.2322804	0.1170351	0.2773956	0.2450479	0.6944295	0.2860551	0.5840285	0.6747241
6250	0.7963904	0.0350250	0.1515629	0.1171895	0.3212217	0.1771845	0.7042887	0.3826140	0.8082127	0.6733158
6300	0.5733644	0.0293152	0.1655030	0.1107497	0.2485275	0.1726820	0.6070167	0.2310762	0.7447053	0.7597257
6350	0.5848739	0.0348423	0.1527947	0.0841305	0.2532521	0.2290770	0.6658107	0.3039376	0.7155988	0.7677088
6400	0.7337101	0.0720831	0.1238783	0.1141836	0.2838160	0.1817505	0.7300436	0.2213864	0.6491675	0.7483384
6450	0.6986122	0.0560271	0.1235670	0.1421538	0.2105826	0.2587459	0.7645214	0.3009490	0.6065922	0.7312532
6500	0.7671884	0.0245511	0.1486974	0.0401489	0.3037335	0.2468621	0.6690089	0.3046890	0.7679585	0.5979843
6550	0.7309202	0.0241957	0.1778041	0.0701553	0.2262054	0.2054319	0.6149126	0.2066445	0.6029427	0.7269013
6600	0.7281567	0.0402949	0.1476111	0.0997548	0.2524103	0.2098521	0.5967523	0.2758090	0.5699014	0.7120500
6650	0.7398560	0.0548053	0.1360533	0.0950176	0.3361283	0.2047966	0.8734517	0.2895006	0.5877050	0.7556373
6700	0.7736793	0.0636539	0.1631736	0.0579527	0.3399989	0.2205434	0.7117390	0.2140531	0.5943854	0.7076085
6750	0.6676952	0.0380343	0.1296940	0.1320760	0.3202781	0.2124273	0.6336757	0.2339744	0.6162230	0.6876226
6800	0.7244695	0.0240701	0.1066629	0.1081181	0.2116849	0.1755413	0.7751302	0.3524484	0.6635784	0.6219875
6850	0.6827687	0.0514277	0.1506554	0.1040870	0.2390077	0.2956599	0.7136812	0.2231462	0.6639790	0.6878238
6900	0.7068924	0.0723135	0.1170960	0.0590429	0.2088182	0.2692975	0.6968275	0.2261413	0.6830779	0.7753663
6950	0.7093083	0.0521063	0.1173083	0.0580518	0.1998220	0.2467699	0.7732488	0.3369236	0.6568858	0.6808355
7000	0.8310390	0.0340345	0.1357218	0.0978118	0.2655783	0.2671973	0.6617072	0.3487810	0.5388744	0.6192973
7050	0.6178323	0.0436881	0.1595757	0.0765487	0.2382149	0.1992453	0.6488378	0.2838962	0.6391754	0.7055410
7100	0.6152176	0.0725433	0.1418352	0.0573634	0.3283717	0.1995779	0.6354481	0.2478714	0.5975112	0.7305724
7150	0.8836315	0.0385417	0.1755072	0.0899865	0.2109097	0.1753625	0.7270202	0.3246116	0.7052338	0.6215547
7200	0.6791628	0.0275147	0.1835005	0.1383669	0.2655998	0.2353087	0.6771149	0.2850855	0.6035030	0.8038363
7250	0.6919726	0.0420013	0.1665214	0.1052194	0.2715339	0.2250818	0.7432990	0.2846268	0.5314071	0.7953146
7300	0.6721331	0.0560308	0.1275298	0.0966385	0.3124702	0.2523715	0.7962928	0.2217614	0.7385446	0.6606883
7350	0.7814483	0.0533408	0.1172027	0.1080523	0.2531736	0.2734283	0.6173146	0.2565036	0.7230252	0.6786583
7400	0.6800427	0.0519604	0.1199772	0.0542774	0.2408558	0.2277846	0.6870701	0.2501096	0.7766581	0.6141742
7450	0.7563389	0.0476884	0.1699953	0.0813637	0.2412663	0.1555541	0.8247508	0.3190752	0.7066037	0.8021316
7500	0.6531908	0.0432805	0.2072746	0.0787848	0.3034863	0.2079271	0.7647275	0.3069246	0.6512259	0.6271930
7550	0.6945099	0.0447449	0.1609205	0.0969469	0.2198127	0.2242004	0.7182572	0.2499224	0.6722479	0.6723551
7600	0.7747764	0.0505217	0.1444602	0.0688566	0.2585201	0.1785111	0.5604334	0.3304040	0.5362534	0.7691615
7650	0.6781709	0.0356210	0.2525932	0.0861476	0.2487787	0.1935270	0.9063681	0.3378239	0.7114652	0.6954104
7700	0.6264914	0.0311752	0.1673967	0.0459701	0.2497399	0.2496884	0.6910355	0.3806583	0.5982833	0.6884011
7750	0.6517048	0.0469091	0.1866224	0.1024503	0.2864022	0.2193799	0.7905646	0.2874488	0.5825650	0.8197309
7800	0.7754168	0.0246403	0.1778000	0.1175652	0.2318083	0.2293453	0.6690576	0.3160324	0.5625459	0.7428286
7850	0.7138460	0.0235057	0.1614407	0.1554665	0.2147327	0.2148242	0.7437325	0.2867887	0.6202009	0.7456499
7900	0.6910452	0.0306383	0.1353546	0.1091316	0.2790053	0.2591282	0.7037848	0.3065045	0.6583517	0.6544014
7950	0.7031277	0.0209342	0.2112096	0.1225678	0.3162584	0.2046247	0.7607363	0.3205633	0.8244834	0.5998920
8000	0.6737470	0.0457337	0.1872489	0.1259874	0.2824925	0.2388068	0.7111501	0.3168403	0.7649074	0.6854258
8050	0.7267502	0.0290040	0.1486043	0.0937273	0.3617361	0.2364002	0.7699062	0.3139240	0.8059621	0.6651793
8100	0.6948084	0.0190973	0.1055195	0.0976070	0.2134738	0.2413434	0.8024205	0.2733036	0.5851730	0.5899978
8150	0.6889780	0.0229404	0.1178132	0.1099058	0.3239460	0.2470823	0.7410024	0.2531253	0.6550374	0.6131653
8200	0.7835530	0.0482828	0.1442921	0.0913740	0.3397916	0.2391861	0.7750489	0.2511210	0.6117630	0.7800892
8250	0.7526769	0.0284020	0.1339308	0.0898419	0.3296885	0.2965914	0.6268357	0.3033613	0.6200675	0.5967993
8300	0.7310796	0.0365443	0.1259122	0.0851611	0.2188666	0.2669179	0.7129343	0.2713243	0.5969219	0.5937812
8350	0.7664571	0.0404922	0.1517915	0.0657076	0.2744736	0.1941171	0.7925313	0.4077182	0.5368479	0.6456251
8400	0.7072672	0.0325184	0.1343728	0.0871129	0.2681443	0.1443025	0.6801513	0.3658828	0.5742961	0.7284421
8450	0.6042681	0.0342146	0.1362985	0.0710940	0.2787735	0.2288778	0.7438662	0.3398456	0.6640563	0.6994867
8500	0.7724591	0.0362147	0.1403278	0.0797350	0.2176680	0.2230575	0.6395625	0.2996975	0.5934821	0.8131559
8550	0.7871680	0.0208576	0.1377950	0.1535904	0.1916382	0.3083094	0.7903991	0.2527715	0.6837019	0.6764579
8600	0.5952104	0.0207162	0.1884538	0.1511133	0.2801365	0.1330876	0.8383975	0.3277618	0.7805298	0.7597791
8650	0.7305327	0.0407553	0.1251797	0.1512344	0.2654196	0.1945946	0.6154368	0.2650646	0.6667725	0.7111769
8700	0.6737798	0.0162673	0.1648664	0.1907490	0.2748443	0.2374935	0.6484149	0.2833104	0.6877787	0.7379440
8750	0.6723851	0.0152140	0.2285113	0.1745196	0.3707446	0.2252199	0.5520589	0.4043013	0.6622659	0.7302925
8800	0.7518412	0.0365660	0.2317987	0.1338972	0.2918452	0.2494220	0.7929154	0.2922389	0.5812976	0.7516324
8850	0.7122270	0.0294838	0.2077395	0.1411266	0.2874577	0.2338197	0.6662084	0.2529510	0.6771619	0.7536614
8900	0.7493216	0.0457701	0.1558336	0.1245057	0.3244065	0.2358215	0.6877589	0.2829537	0.6297991	0.5743636
8950	0.6103458	0.0523258	0.1628331	0.1206794	0.3601810	0.1988303	0.7189963	0.2570335	0.5844598	0.7114636
9000	0.6862663	0.0524538	0.1740495	0.1098004	0.2317103	0.2160072	0.7610382	0.3200088	0.6405890	0.7583698
9050	0.7043588	0.0313626	0.2449801	0.1603736	0.2395923	0.2009232	0.6931961	0.2443597	0.5571317	0.7851543
9100	0.8775658	0.0321990	0.1986973	0.1300775	0.2517420	0.2461371	0.5580838	0.2861958	0.6270907	0.7118005
9150	0.8257576	0.0510611	0.1828255	0.1692817	0.3606173	0.1492070	0.6068745	0.2598917	0.6825504	0.7933768
9200	0.7081515	0.0330999	0.1098521	0.1337159	0.2977845	0.2305413	0.6183298	0.3923838	0.6193595	0.7478321
9250	0.6619281	0.0284371	0.2194372	0.1280292	0.2897553	0.1846337	0.6997123	0.2431529	0.6279274	0.7494042
9300	0.7264370	0.0277551	0.1371022	0.1384118	0.2337098	0.2270042	0.6603330	0.2449538	0.8748148	0.7531509
9350	0.6944456	0.0257791	0.1720202	0.1281573	0.2381318	0.1935356	0.5876257	0.2683125	0.6549037	0.5594678
9400	0.7256150	0.0401395	0.1412217	0.0656500	0.2110996	0.1822782	0.7107889	0.2848662	0.6812743	0.6954358
9450	0.7117531	0.0269554	0.1104445	0.0359130	0.2322785	0.2468789	0.7256916	0.3120239	0.6088985	0.7657705
9500	0.5926245	0.0342039	0.1159443	0.0348684	0.2712704	0.2193821	0.8205334	0.3169780	0.6203326	0.7099859
9550	0.7796679	0.0316935	0.1510829	0.0674248	0.2040748	0.2158801	0.6297593	0.2189619	0.7006004	0.8216113
9600	0.7597257	0.0260247	0.1142086	0.0680758	0.2941919	0.2117262	0.6413803	0.2693951	0.5620780	0.6906457
9650	0.8184469	0.0312342	0.1465339	0.0460772	0.2955110	0.1919348	0.7563570	0.2739170	0.6641260	0.7636303
9700	0.6966254	0.0174737	0.1114890	0.0581743	0.2092775	0.1858747	0.7008162	0.2294790	0.6689410	0.5679418
9750	0.6676585	0.0598460	0.1612179	0.0710780	0.2933828	0.2589904	0.7218615	0.2571697	0.6652259	0.6978625
9800	0.7517505	0.0739380	0.1611574	0.1022497	0.3592788	0.1882302	0.7509990	0.2580203	0.7189113	0.6886670
9850	0.6729494	0.0241394	0.2063536	0.1036566	0.3186159	0.2182072	0.6431338	0.3210101	0.6774449	0.6433875
9900	0.7666961	0.0219130	0.1707577	0.0616534	0.2956660	0.2485207	0.6645800	0.2836569	0.6245126	0.7750286
9950	0.6867514	0.0300731	0.1733910	0.0986131	0.2909841	0.1643812	0.6827573	0.3393720	0.6900211	0.7387559
10000	0.6975912	0.0287148	0.1531187	0.0775031	0.2960711	0.1519524	0.6538436	0.3880727	0.6697305	0.7100668

0	0.7398391	0.0968424	0.2162515	0.1169069	0.2767912	0.2041513	0.7101660	0.4658608	0.7034793	0.7917403
50	0.6441645	0.0427933	0.4009487	0.3264739	0.3644550	0.2231614	0.8032375	0.3912013	0.6350945	0.8707914
100	0.6195074	0.0354390	0.3774981	0.4462029	0.4718415	0.1760512	0.6961487	0.4045795	0.6335395	0.6233180
150	0.7304789	0.0376020	0.4652940	0.5491192	0.4912307	0.1820383	0.7576186	0.3222625	0.7900666	0.6319687
200	0.7902555	0.0308044	0.4495116	0.3978483	0.4681026	0.2265624	0.7439881	0.3541119	0.6970710	0.7628910
250	0.7826566	0.0667744	0.4619024	0.6028613	0.5043369	0.2956491	0.6941331	0.4209009	0.6604795	0.7247258
300	0.6869158	0.0363989	0.5515760	0.5272431	0.5323146	0.2277890	0.6525362	0.3321169	0.6397643	0.6777601
350	0.7537792	0.0478661	0.5177609	0.6212412	0.4450462	0.2721753	0.6211233	0.3195158	0.8508648	0.7355247
400	0.7603102	0.0334384	0.5606437	0.6217259	0.4065687	0.3189855	0.7058780	0.3056043	0.6148458	0.6896703
450	0.6214522	0.0748066	0.4083597	0.7279282	0.5111829	0.2180859	0.7661369	0.3194585	0.7484353	0.6593395
500	0.6706079	0.0500097	0.6030680	0.5432252	0.5014106	0.2159039	0.7244439	0.3124859	0.7704748	0.5997980
550	0.7227684	0.0412940	0.5494259	0.5733437	0.5708866	0.1888980	0.6364243	0.3501839	0.6283546	0.7341416
600	0.7099806	0.0768605	0.4725834	0.5821206	0.5753265	0.2254479	0.8254212	0.3423703	0.7218609	0.6424535
650	0.5986064	0.0407503	0.4726941	0.4840003	0.5566518	0.2097147	0.7143439	0.3239182	0.5555914	0.7248430
700	0.7268471	0.0635483	0.4943833	0.5604802	0.5101282	0.2091970	0.6319840	0.3390131	0.6652815	0.8444008
750	0.6630769	0.1036026	0.4382886	0.5351500	0.5038099	0.2121098	0.5892282	0.3749104	0.6331059	0.6810871
800	0.7143168	0.0472255	0.5560724	0.5364190	0.4864265	0.2777841	0.6429577	0.3064090	0.6576173	0.7760351
850	0.7043611	0.0591159	0.5154040	0.5653502	0.4520704	0.1881778	0.6775992	0.2591340	0.7712363	0.7476328
900	0.6926542	0.0388800	0.4818422	0.5704685	0.4336635	0.2739030	0.6997240	0.1991641	0.7254836	0.5342465
950	0.7177186	0.0582536	0.5003127	0.5141172	0.4763147	0.2527358	0.7016335	0.2286788	0.7216641	0.7272564
1000	0.6273399	0.0641486	0.4815792	0.4729052	0.5226200	0.2070201	0.6046285	0.3588303	0.5952296	0.6154041
1050	0.7129367	0.0469694	0.6579661	0.6016983	0.4663329	0.1756185	0.7122501	0.2467532	0.6748375	0.6986436
1100	0.8078313	0.0646518	0.4584415	0.4385900	0.4742515	0.1379564	0.8736424	0.3090562	0.7080919	0.6539374
1150	0.7127215	0.0659560	0.5071359	0.5376029	0.5113057	0.2095936	0.7370340	0.2486529	0.6595261	0.5957232
1200	0.8183748	0.0601993	0.4271911	0.6618084	0.4704144	0.2737579	0.5980563	0.3402098	0.7306312	0.6827070
1250	0.7329876	0.0725305	0.4995387	0.5773398	0.3776804	0.2812116	0.6401627	0.3390435	0.5454110	0.5872410
1300	0.6905668	0.0495112	0.5193316	0.4043890	0.5555648	0.1905638	0.6376891	0.3256279	0.5774856	0.7399625
1350	0.6574409	0.0539154	0.4606114	0.4159183	0.4409576	0.2227898	0.8598117	0.2655034	0.6178406	0.6103394
1400	0.7093224	0.0293050	0.4626658	0.5980788	0.5564472	0.2057834	0.7088600	0.3609736	0.5985674	0.7497838
1450	0.6975129	0.0209877	0.5784664	0.5513702	0.5603386	0.2130412	0.6290150	0.2734995	0.7090709	0.6178443
1500	0.7722716	0.0327721	0.5388562	0.4916278	0.5349490	0.2232690	0.6482263	0.2629793	0.7102567	0.6634165
1550	0.7142236	0.0286343	0.4652559	0.5338611	0.4804598	0.2806141	0.7845737	0.4087923	0.6434202	0.7277805
1600	0.6913896	0.0410232	0.4245506	0.6042106	0.4934843	0.2390821	0.8640449	0.3004144	0.5293770	0.8332783
1650	0.6089881	0.0535255	0.5774950	0.6227308	0.5791799	0.2245584	0.6685447	0.3033243	0.7096424	0.7903587
1700	0.6355418	0.0197282	0.5254459	0.5171203	0.5677369	0.2400590	0.8406790	0.3174812	0.6707023	0.6538773
1750	0.7344496	0.0605096	0.5019413	0.5861373	0.5046327	0.2269512	0.6202738	0.3323114	0.5337027	0.5298302
1800	0.6579101	0.0390114	0.4621064	0.5077066	0.5109099	0.1760165	0.7346412	0.3295085	0.6106689	0.6616587
1850	0.6167437	0.0432948	0.5835693	0.4754452	0.4946238	0.2675387	0.7544295	0.2999169	0.6738149	0.7369887
1900	0.8225913	0.0333392	0.5443636	0.6190981	0.3978735	0.2658035	0.8076813	0.2532622	0.6949358	0.7055050
1950	0.6758511	0.0606937	0.5177389	0.4652581	0.4994511	0.1569559	0.7001918	0.3178715	0.6577820	0.7817017
2000	0.5743116	0.0707361	0.6133907	0.5027698	0.6178639	0.2087590	0.7631873	0.3368872	0.6378299	0.7278410
2050	0.6622351	0.0488678	0.5601148	0.6166952	0.3763912	0.2104671	0.6766738	0.4308298	0.7817726	0.6727640
2100	0.7079534	0.0512821	0.4159063	0.4708976	0.5189689	0.1506860	0.6738776	0.3719350	0.6742096	0.6711049
2150	0.7614892	0.0554756	0.4467699	0.5844967	0.4783808	0.1259669	0.7418653	0.3934008	0.6231572	0.6984574
2200	0.6141145	0.0128142	0.5077992	0.5478555	0.5407362	0.2192948	0.7179398	0.3506243	0.6520118	0.8861544
2250	0.5918713	0.0573319	0.5040970	0.4903357	0.5328016	0.2001104	0.8228695	0.2342470	0.7599448	0.6258143
